Code,Description,2015/16 AUD,2016/17 AUD,2017/18 AUD,2018/19 OB,2018/19 AB,2019/20 BY,2020/21 BY,2021/22 BY
LIM366,Rates and services charges:,,,,,,,,
LIM366,Property rates,357.75 ,357.75 ,381.38 ,401.63 ,401.63 ,422.51 ,445.33 ,469.37 
LIM366,Electricity: Basic levy,296.77 ,35.00 ,,,,,,
LIM366,Electricity: Consumption,666.60 ,686.45 ,699.35 ,747.20 ,747.20 ,798.31 ,852.91 ,911.25 
LIM366,Water: Basic levy,,58.50 ,62.47 ,69.47 ,69.47 ,76.10 ,83.36 ,91.31 
LIM366,Water: Consumption,292.25 ,267.00 ,285.25 ,317.25 ,317.25 ,347.52 ,380.67 ,416.98 
LIM366,Sanitation,111.62 ,176.00 ,188.00 ,198.00 ,198.00 ,208.30 ,219.54 ,231.40 
LIM366,Refuse removal,110.82 ,117.47 ,165.00 ,174.00 ,174.00 ,178.84 ,188.50 ,198.30 
LIM366,Other,,,,,,,,
LIM366,sub-total,"1,835.81 ","1,698.17 ","1,781.45 ","1,907.55 ","1,907.55 ","2,031.57 ","2,170.30 ","2,318.62 "
LIM366,VAT on Services,206.93 ,187.66 ,210.01 ,,,,,
LIM366,Total large household bill:,"2,042.74 ","1,885.83 ","1,991.46 ","1,907.55 ","1,907.55 ","2,031.57 ","2,170.30 ","2,318.62 "
LIM366,% increase/-decrease,,(7.68),5.60 ,(4.21),,6.50 ,6.83 ,6.83 
LIM366,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM366,Rates and services charges:,,,,,,,,
LIM366,Property rates,,,,,,,,
LIM366,Electricity: Basic levy,,,,,,,,
LIM366,Electricity: Consumption,394.85 ,384.41 ,419.61 ,448.32 ,448.32 ,478.99 ,511.75 ,546.75 
LIM366,Water: Basic levy,,,,,,,,
LIM366,Water: Consumption,163.66 ,149.52 ,159.74 ,177.66 ,177.66 ,194.61 ,213.17 ,233.51 
LIM366,Sanitation,,,,,,,,
LIM366,Refuse removal,,,,,,,,
LIM366,Other,,,,,,,,
LIM366,sub-total,558.51 ,533.93 ,579.35 ,625.98 ,625.98 ,673.59 ,724.92 ,780.26 
LIM366,VAT on Services,78.19 ,74.75 ,86.90 ,,,,,
LIM366,Total large household bill:,636.70 ,608.68 ,666.25 ,625.98 ,625.98 ,673.59 ,724.92 ,780.26 
LIM366,% increase/-decrease,,(4.40),9.46 ,(6.04),,7.61 ,7.62 ,7.63 
LIM367,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM367,Rates and services charges:,,,,,,,,
LIM367,Property rates,327.88 ,347.54 ,368.40 ,390.49 ,390.49 ,413.92 ,438.76 ,465.09 
LIM367,Electricity: Basic levy,,,,,,,,
LIM367,Electricity: Consumption,"1,347.00 ","1,449.15 ","1,477.41 ","1,578.45 ","1,578.45 ","1,673.16 ","1,773.55 ","1,879.97 "
LIM367,Water: Basic levy,,,,,,,,
LIM367,Water: Consumption,263.76 ,284.81 ,309.00 ,414.90 ,414.90 ,456.39 ,502.03 ,552.24 
LIM367,Sanitation,47.74 ,50.63 ,53.67 ,56.88 ,56.88 ,60.30 ,63.92 ,67.76 
LIM367,Refuse removal,63.79 ,67.62 ,71.68 ,75.98 ,75.98 ,80.54 ,85.38 ,90.51 
LIM367,Other,,,,,,,,
LIM367,sub-total,"2,050.17 ","2,199.75 ","2,280.16 ","2,516.70 ","2,516.70 ","2,684.31 ","2,863.64 ","3,055.57 "
LIM367,VAT on Services,241.12 ,259.31 ,267.65 ,318.93 ,318.93 ,340.56 ,363.73 ,388.57 
LIM367,Total large household bill:,"2,291.29 ","2,459.06 ","2,547.81 ","2,835.63 ","2,835.63 ","3,024.87 ","3,227.37 ","3,444.14 "
LIM367,% increase/-decrease,,7.32 ,3.61 ,11.30 ,,6.67 ,6.69 ,6.72 
LIM367,Monthly Account for Household - Affordable Range,,,,,,,,
LIM367,Rates and services charges:,,,,,,,,
LIM367,Property rates,232.15 ,253.68 ,268.90 ,276.48 ,276.48 ,293.07 ,310.66 ,329.30 
LIM367,Electricity: Basic levy,,,,,,,,
LIM367,Electricity: Consumption,543.00 ,582.35 ,593.93 ,637.56 ,637.56 ,675.82 ,716.37 ,759.36 
LIM367,Water: Basic levy,,,,,,,,
LIM367,Water: Consumption,208.26 ,228.36 ,244.00 ,344.40 ,344.40 ,378.84 ,416.73 ,458.41 
LIM367,Sanitation,47.74 ,50.63 ,53.67 ,56.88 ,56.88 ,60.30 ,63.92 ,67.76 
LIM367,Refuse removal,63.79 ,67.62 ,71.68 ,75.98 ,75.98 ,80.54 ,85.38 ,90.51 
LIM367,Other,,,,,,,,
LIM367,sub-total,"1,094.94 ","1,182.64 ","1,232.18 ","1,391.30 ","1,391.30 ","1,488.57 ","1,593.06 ","1,705.34 "
LIM367,VAT on Services,120.79 ,130.05 ,134.86 ,167.22 ,167.22 ,179.33 ,192.36 ,206.41 
LIM367,Total large household bill:,"1,215.73 ","1,312.69 ","1,367.04 ","1,558.52 ","1,558.52 ","1,667.90 ","1,785.42 ","1,911.75 "
LIM367,% increase/-decrease,,7.98 ,4.14 ,14.01 ,,7.02 ,7.05 ,7.08 
LIM367,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM367,Rates and services charges:,,,,,,,,
LIM367,Property rates,136.42 ,144.60 ,164.85 ,162.47 ,162.47 ,172.22 ,182.56 ,193.52 
LIM367,Electricity: Basic levy,,,,,,,,
LIM367,Electricity: Consumption,294.00 ,314.40 ,321.00 ,342.96 ,342.96 ,363.54 ,385.36 ,408.49 
LIM367,Water: Basic levy,,,,,,,,
LIM367,Water: Consumption,152.76 ,164.99 ,179.00 ,194.16 ,194.16 ,213.58 ,234.94 ,258.44 
LIM367,Sanitation,23.80 ,25.24 ,26.76 ,28.61 ,28.61 ,30.33 ,32.15 ,34.08 
LIM367,Refuse removal,43.64 ,46.27 ,49.05 ,52.43 ,52.43 ,55.58 ,58.92 ,62.46 
LIM367,Other,,,,,,,,
LIM367,sub-total,650.62 ,695.50 ,740.66 ,780.63 ,780.63 ,835.25 ,893.93 ,956.99 
LIM367,VAT on Services,71.99 ,77.13 ,80.61 ,92.72 ,92.72 ,99.45 ,106.71 ,114.52 
LIM367,Total large household bill:,722.61 ,772.63 ,821.27 ,873.35 ,873.35 ,934.70 ,"1,000.64 ","1,071.51 "
LIM367,% increase/-decrease,,6.92 ,6.30 ,6.34 ,,7.02 ,7.05 ,7.08 
LIM368,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM368,Rates and services charges:,,,,,,,,
LIM368,Property rates,,,,602.31 ,602.31 ,668.57 ,752.14 ,853.68 
LIM368,Electricity: Basic levy,,,,117.20 ,117.20 ,125.22 ,134.61 ,144.71 
LIM368,Electricity: Consumption,,,,"1,489.72 ","1,489.72 ","1,591.62 ","1,710.99 ","1,839.32 "
LIM368,Water: Basic levy,,,,60.00 ,60.00 ,67.20 ,68.04 ,68.92 
LIM368,Water: Consumption,,,,429.70 ,429.70 ,481.26 ,487.28 ,493.61 
LIM368,Sanitation,,,,331.45 ,331.45 ,351.34 ,372.42 ,394.77 
LIM368,Refuse removal,,,,101.85 ,101.85 ,106.94 ,112.29 ,117.90 
LIM368,Other,,,,,,,,
LIM368,sub-total,,,,"3,132.23 ","3,132.23 ","3,392.15 ","3,637.77 ","3,912.91 "
LIM368,VAT on Services,,,,354.19 ,354.19 ,389.75 ,412.65 ,437.18 
LIM368,Total large household bill:,,,,"3,486.42 ","3,486.42 ","3,781.91 ","4,050.42 ","4,350.08 "
LIM368,% increase/-decrease,,,,,,8.48 ,7.10 ,7.40 
LIM368,Monthly Account for Household - Affordable Range,,,,,,,,
LIM368,Rates and services charges:,,,,,,,,
LIM368,Property rates,,,,421.98 ,421.98 ,447.30 ,474.14 ,502.58 
LIM368,Electricity: Basic levy,,,,117.20 ,117.20 ,125.22 ,134.61 ,144.71 
LIM368,Electricity: Consumption,,,,602.13 ,602.13 ,643.32 ,691.57 ,743.44 
LIM368,Water: Basic levy,,,,60.00 ,60.00 ,67.20 ,68.04 ,68.92 
LIM368,Water: Consumption,,,,340.10 ,340.10 ,380.92 ,385.68 ,390.70 
LIM368,Sanitation,,,,316.86 ,316.86 ,335.87 ,356.02 ,377.38 
LIM368,Refuse removal,,,,101.85 ,101.85 ,106.94 ,112.29 ,117.90 
LIM368,Other,,,,,,,,
LIM368,sub-total,,,,"1,960.12 ","1,960.12 ","2,106.77 ","2,222.35 ","2,345.63 "
LIM368,VAT on Services,,,,215.34 ,215.34 ,248.92 ,262.23 ,276.46 
LIM368,Total large household bill:,,,,"2,175.46 ","2,175.46 ","2,355.69 ","2,484.58 ","2,622.09 "
LIM368,% increase/-decrease,,,,,,8.28 ,5.47 ,5.53 
LIM368,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM368,Rates and services charges:,,,,,,,,
LIM368,Property rates,,,,,,,,
LIM368,Electricity: Basic levy,,,,,,,,
LIM368,Electricity: Consumption,,,,329.73 ,329.73 ,352.28 ,378.70 ,407.10 
LIM368,Water: Basic levy,,,,,,,,
LIM368,Water: Consumption,,,,134.20 ,134.20 ,150.30 ,152.18 ,154.16 
LIM368,Sanitation,,,,,,,,
LIM368,Refuse removal,,,,,,,,
LIM368,Other,,,,,,,,
LIM368,sub-total,,,,463.93 ,463.93 ,502.58 ,530.88 ,561.26 
LIM368,VAT on Services,,,,64.95 ,64.95 ,75.39 ,79.63 ,84.19 
LIM368,Total large household bill:,,,,528.88 ,528.88 ,577.97 ,610.51 ,645.45 
LIM368,% increase/-decrease,,,,,,9.28 ,5.63 ,5.72 
DC36,Monthly Account for Household - Middle Income Range,,,,,,,,
DC36,Rates and services charges:,,,,,,,,
DC36,Property rates,,,,,,,,
DC36,Electricity: Basic levy,,,,,,,,
DC36,Electricity: Consumption,,,,,,,,
DC36,Water: Basic levy,,,,,,,,
DC36,Water: Consumption,,,,,,,,
DC36,Sanitation,,,,,,,,
DC36,Refuse removal,,,,,,,,
DC36,Other,,,,,,,,
DC36,sub-total,,,,,,,,
DC36,VAT on Services,,,,,,,,
DC36,Total large household bill:,,,,,,,,
DC36,% increase/-decrease,,,,,,,,
DC36,Monthly Account for Household - Affordable Range,,,,,,,,
DC36,Rates and services charges:,,,,,,,,
DC36,Property rates,,,,,,,,
DC36,Electricity: Basic levy,,,,,,,,
DC36,Electricity: Consumption,,,,,,,,
DC36,Water: Basic levy,,,,,,,,
DC36,Water: Consumption,,,,,,,,
DC36,Sanitation,,,,,,,,
DC36,Refuse removal,,,,,,,,
DC36,Other,,,,,,,,
DC36,sub-total,,,,,,,,
DC36,VAT on Services,,,,,,,,
DC36,Total large household bill:,,,,,,,,
DC36,% increase/-decrease,,,,,,,,
DC36,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
DC36,Rates and services charges:,,,,,,,,
DC36,Property rates,,,,,,,,
DC36,Electricity: Basic levy,,,,,,,,
DC36,Electricity: Consumption,,,,,,,,
DC36,Water: Basic levy,,,,,,,,
DC36,Water: Consumption,,,,,,,,
DC36,Sanitation,,,,,,,,
DC36,Refuse removal,,,,,,,,
DC36,Other,,,,,,,,
DC36,sub-total,,,,,,,,
DC36,VAT on Services,,,,,,,,
DC36,Total large household bill:,,,,,,,,
DC36,% increase/-decrease,,,,,,,,
LIM471,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM471,Rates and services charges:,,,,,,,,
LIM471,Property rates,,,,,,,,
LIM471,Electricity: Basic levy,,,,,,,,
LIM471,Electricity: Consumption,,,,,,,,
LIM471,Water: Basic levy,,,,,,,,
LIM471,Water: Consumption,,,,,,,,
LIM471,Sanitation,,,,,,,,
LIM471,Refuse removal,,,,,,,,
LIM471,Other,,,,,,,,
LIM471,sub-total,,,,,,,,
LIM471,VAT on Services,,,,,,,,
LIM471,Total large household bill:,,,,,,,,
LIM471,% increase/-decrease,,,,,,,,
LIM471,Monthly Account for Household - Affordable Range,,,,,,,,
LIM471,Rates and services charges:,,,,,,,,
LIM471,Property rates,,,,,,,,
LIM471,Electricity: Basic levy,,,,,,,,
LIM471,Electricity: Consumption,,,,,,,,
LIM471,Water: Basic levy,,,,,,,,
LIM471,Water: Consumption,,,,,,,,
LIM471,Sanitation,,,,,,,,
LIM471,Refuse removal,,,,,,,,
LIM471,Other,,,,,,,,
LIM471,sub-total,,,,,,,,
LIM471,VAT on Services,,,,,,,,
LIM471,Total large household bill:,,,,,,,,
LIM471,% increase/-decrease,,,,,,,,
LIM471,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM471,Rates and services charges:,,,,,,,,
LIM471,Property rates,,,,,,,,
LIM471,Electricity: Basic levy,,,,,,,,
LIM471,Electricity: Consumption,,,,,,,,
LIM471,Water: Basic levy,,,,,,,,
LIM471,Water: Consumption,,,,,,,,
LIM471,Sanitation,,,,,,,,
LIM471,Refuse removal,,,,,,,,
LIM471,Other,,,,,,,,
LIM471,sub-total,,,,,,,,
LIM471,VAT on Services,,,,,,,,
LIM471,Total large household bill:,,,,,,,,
LIM471,% increase/-decrease,,,,,,,,
LIM472,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM472,Rates and services charges:,,,,,,,,
LIM472,Property rates,264.00 ,269.00 ,400.00 ,415.00 ,415.00 ,500.00 ,528.00 ,557.00 
LIM472,Electricity: Basic levy,141.00 ,"1,219.00 ","1,240.00 ","1,260.00 ","1,260.00 ","1,280.00 ","1,352.00 ","1,425.00 "
LIM472,Electricity: Consumption,"1,195.00 ","1,219.00 ","1,240.00 ","1,260.00 ","1,260.00 ","1,280.00 ","1,352.00 ","1,425.00 "
LIM472,Water: Basic levy,,,,,,,,
LIM472,Water: Consumption,,,,,,,,
LIM472,Sanitation,,,,,,,,
LIM472,Refuse removal,75.00 ,77.00 ,100.00 ,120.00 ,120.00 ,150.00 ,158.00 ,167.00 
LIM472,Other,,,,,,,,
LIM472,sub-total,"1,675.00 ","2,784.00 ","2,980.00 ","3,055.00 ","3,055.00 ","3,210.00 ","3,390.00 ","3,574.00 "
LIM472,VAT on Services,198.00 ,202.00 ,361.20 ,396.00 ,396.00 ,407.00 ,429.00 ,452.00 
LIM472,Total large household bill:,"1,873.00 ","2,986.00 ","3,341.20 ","3,451.00 ","3,451.00 ","3,617.00 ","3,819.00 ","4,026.00 "
LIM472,% increase/-decrease,,59.42 ,11.90 ,3.29 ,,4.81 ,5.58 ,5.42 
LIM472,Monthly Account for Household - Affordable Range,,,,,,,,
LIM472,Rates and services charges:,,,,,,,,
LIM472,Property rates,295.00 ,301.00 ,600.00 ,650.00 ,650.00 ,700.00 ,739.00 ,779.00 
LIM472,Electricity: Basic levy,141.00 ,144.00 ,300.00 ,318.00 ,318.00 ,344.00 ,363.00 ,382.00 
LIM472,Electricity: Consumption,"1,234.00 ","1,259.00 ","1,270.00 ","1,292.00 ","1,292.00 ","1,309.00 ","1,382.00 ","1,457.00 "
LIM472,Water: Basic levy,,,,,,,,
LIM472,Water: Consumption,,,,,,,,
LIM472,Sanitation,,,,,,,,
LIM472,Refuse removal,75.00 ,77.00 ,240.00 ,272.00 ,272.00 ,294.00 ,310.00 ,327.00 
LIM472,Other,,,,,,,,
LIM472,sub-total,"1,745.00 ","1,781.00 ","2,410.00 ","2,532.00 ","2,532.00 ","2,647.00 ","2,794.00 ","2,945.00 "
LIM472,VAT on Services,203.00 ,207.00 ,,282.30 ,282.30 ,292.05 ,308.00 ,325.00 
LIM472,Total large household bill:,"1,948.00 ","1,988.00 ","2,410.00 ","2,814.30 ","2,814.30 ","2,939.05 ","3,102.00 ","3,270.00 "
LIM472,% increase/-decrease,,2.05 ,21.23 ,16.78 ,,4.43 ,5.54 ,5.42 
LIM472,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM472,Rates and services charges:,,,,,,,,
LIM472,Property rates,41.00 ,42.00 ,50.00 ,60.00 ,60.00 ,70.00 ,74.00 ,78.00 
LIM472,Electricity: Basic levy,141.00 ,"1,150.00 ","1,286.00 ","1,312.00 ","1,312.00 ","1,338.00 ","1,413.00 ","1,489.00 "
LIM472,Electricity: Consumption,140.00 ,"1,150.00 ","1,286.00 ","1,312.00 ","1,312.00 ","1,338.00 ","1,413.00 ","1,489.00 "
LIM472,Water: Basic levy,,,,,,,,
LIM472,Water: Consumption,,,,,,,,
LIM472,Sanitation,,,,,,,,
LIM472,Refuse removal,65.00 ,65.00 ,80.00 ,89.00 ,89.00 ,100.00 ,106.00 ,111.00 
LIM472,Other,,,,,,,,
LIM472,sub-total,387.00 ,"2,407.00 ","2,702.00 ","2,773.00 ","2,773.00 ","2,846.00 ","3,006.00 ","3,167.00 "
LIM472,VAT on Services,54.00 ,55.00 ,70.00 ,406.95 ,406.95 ,416.00 ,440.00 ,463.00 
LIM472,Total large household bill:,441.00 ,"2,462.00 ","2,772.00 ","3,179.95 ","3,179.95 ","3,262.00 ","3,446.00 ","3,630.00 "
LIM472,% increase/-decrease,,458.28 ,12.59 ,14.72 ,,2.58 ,5.64 ,5.34 
LIM473,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM473,Rates and services charges:,,,,,,,,
LIM473,Property rates,,,,,,,,
LIM473,Electricity: Basic levy,,,,,,,,
LIM473,Electricity: Consumption,,,,,,,,
LIM473,Water: Basic levy,,,,,,,,
LIM473,Water: Consumption,,,,,,,,
LIM473,Sanitation,,,,,,,,
LIM473,Refuse removal,,,,,,,,
LIM473,Other,,,,,,,,
LIM473,sub-total,,,,,,,,
LIM473,VAT on Services,,,,,,,,
LIM473,Total large household bill:,,,,,,,,
LIM473,% increase/-decrease,,,,,,,,
LIM473,Monthly Account for Household - Affordable Range,,,,,,,,
LIM473,Rates and services charges:,,,,,,,,
LIM473,Property rates,,,,,,,,
LIM473,Electricity: Basic levy,,,,,,,,
LIM473,Electricity: Consumption,,,,,,,,
LIM473,Water: Basic levy,,,,,,,,
LIM473,Water: Consumption,,,,,,,,
LIM473,Sanitation,,,,,,,,
LIM473,Refuse removal,,,,,,,,
LIM473,Other,,,,,,,,
LIM473,sub-total,,,,,,,,
LIM473,VAT on Services,,,,,,,,
LIM473,Total large household bill:,,,,,,,,
LIM473,% increase/-decrease,,,,,,,,
LIM473,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM473,Rates and services charges:,,,,,,,,
LIM473,Property rates,,,,,,,,
LIM473,Electricity: Basic levy,,,,,,,,
LIM473,Electricity: Consumption,"5,356,942.00 ","4,309,604.00 ","4,685,022.00 ","4,200,000.00 ","4,200,000.00 ","4,500,000.00 ","4,800,000.00 ","5,000,000.00 "
LIM473,Water: Basic levy,,,,,,,,
LIM473,Water: Consumption,,,,,,,,
LIM473,Sanitation,,,,,,,,
LIM473,Refuse removal,,,,,,,,
LIM473,Other,,,,,,,,
LIM473,sub-total,"5,356,942.00 ","4,309,604.00 ","4,685,022.00 ","4,200,000.00 ","4,200,000.00 ","4,500,000.00 ","4,800,000.00 ","5,000,000.00 "
LIM473,VAT on Services,,,,,,,,
LIM473,Total large household bill:,"5,356,942.00 ","4,309,604.00 ","4,685,022.00 ","4,200,000.00 ","4,200,000.00 ","4,500,000.00 ","4,800,000.00 ","5,000,000.00 "
LIM473,% increase/-decrease,,(19.55),8.71 ,(10.35),,7.14 ,6.67 ,4.17 
LIM476,Monthly Account for Household - Middle Income Range,,,,,,,,
LIM476,Rates and services charges:,,,,,,,,
LIM476,Property rates,,,,,,,,
LIM476,Electricity: Basic levy,,,,,,,,
LIM476,Electricity: Consumption,,,,,,,,
LIM476,Water: Basic levy,,,,,,,,
LIM476,Water: Consumption,,,,,,,,
LIM476,Sanitation,,,,,,,,
LIM476,Refuse removal,,,,,,,,
LIM476,Other,,,,,,,,
LIM476,sub-total,,,,,,,,
LIM476,VAT on Services,,,,,,,,
LIM476,Total large household bill:,,,,,,,,
LIM476,% increase/-decrease,,,,,,,,
LIM476,Monthly Account for Household - Affordable Range,,,,,,,,
LIM476,Rates and services charges:,,,,,,,,
LIM476,Property rates,,,,,,,,
LIM476,Electricity: Basic levy,,,,,,,,
LIM476,Electricity: Consumption,,,,,,,,
LIM476,Water: Basic levy,,,,,,,,
LIM476,Water: Consumption,,,,,,,,
LIM476,Sanitation,,,,,,,,
LIM476,Refuse removal,,,,,,,,
LIM476,Other,,,,,,,,
LIM476,sub-total,,,,,,,,
LIM476,VAT on Services,,,,,,,,
LIM476,Total large household bill:,,,,,,,,
LIM476,% increase/-decrease,,,,,,,,
LIM476,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
LIM476,Rates and services charges:,,,,,,,,
LIM476,Property rates,,,,,,,,
LIM476,Electricity: Basic levy,,,,,,,,
LIM476,Electricity: Consumption,,,,,,,,
LIM476,Water: Basic levy,,,,,,,,
LIM476,Water: Consumption,,,,,,,,
LIM476,Sanitation,,,,,,,,
LIM476,Refuse removal,,,,,,,,
LIM476,Other,,,,,,,,
LIM476,sub-total,,,,,,,,
LIM476,VAT on Services,,,,,,,,
LIM476,Total large household bill:,,,,,,,,
LIM476,% increase/-decrease,,,,,,,,
DC47,Monthly Account for Household - Middle Income Range,,,,,,,,
DC47,Rates and services charges:,,,,,,,,
DC47,Property rates,,,,,,,,
DC47,Electricity: Basic levy,,,,,,,,
DC47,Electricity: Consumption,,,,,,,,
DC47,Water: Basic levy,,,,,,,,
DC47,Water: Consumption,,,,,,,,
DC47,Sanitation,,,,,,,,
DC47,Refuse removal,,,,,,,,
DC47,Other,,,,,,,,
DC47,sub-total,,,,,,,,
DC47,VAT on Services,,,,,,,,
DC47,Total large household bill:,,,,,,,,
DC47,% increase/-decrease,,,,,,,,
DC47,Monthly Account for Household - Affordable Range,,,,,,,,
DC47,Rates and services charges:,,,,,,,,
DC47,Property rates,,,,,,,,
DC47,Electricity: Basic levy,,,,,,,,
DC47,Electricity: Consumption,,,,,,,,
DC47,Water: Basic levy,,,,,,,,
DC47,Water: Consumption,,,,,,,,
DC47,Sanitation,,,,,,,,
DC47,Refuse removal,,,,,,,,
DC47,Other,,,,,,,,
DC47,sub-total,,,,,,,,
DC47,VAT on Services,,,,,,,,
DC47,Total large household bill:,,,,,,,,
DC47,% increase/-decrease,,,,,,,,
DC47,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
DC47,Rates and services charges:,,,,,,,,
DC47,Property rates,,,,,,,,
DC47,Electricity: Basic levy,,,,,,,,
DC47,Electricity: Consumption,,,,,,,,
DC47,Water: Basic levy,,,,,,,,
DC47,Water: Consumption,,,,,,,,
DC47,Sanitation,,,,,,,,
DC47,Refuse removal,,,,,,,,
DC47,Other,,,,,,,,
DC47,sub-total,,,,,,,,
DC47,VAT on Services,,,,,,,,
DC47,Total large household bill:,,,,,,,,
DC47,% increase/-decrease,,,,,,,,
MP301,Monthly Account for Household - Middle Income Range,,,,,,,,
MP301,Rates and services charges:,,,,,,,,
MP301,Property rates,,,,,,,,
MP301,Electricity: Basic levy,,,,,,,,
MP301,Electricity: Consumption,,,,,,,,
MP301,Water: Basic levy,,,,,,,,
MP301,Water: Consumption,,,,,,,,
MP301,Sanitation,,,,,,,,
MP301,Refuse removal,,,,,,,,
MP301,Other,,,,,,,,
MP301,sub-total,,,,,,,,
MP301,VAT on Services,,,,,,,,
MP301,Total large household bill:,,,,,,,,
MP301,% increase/-decrease,,,,,,,,
MP301,Monthly Account for Household - Affordable Range,,,,,,,,
MP301,Rates and services charges:,,,,,,,,
MP301,Property rates,,,,,,,,
MP301,Electricity: Basic levy,,,,,,,,
MP301,Electricity: Consumption,,,,,,,,
MP301,Water: Basic levy,,,,,,,,
MP301,Water: Consumption,,,,,,,,
MP301,Sanitation,,,,,,,,
MP301,Refuse removal,,,,,,,,
MP301,Other,,,,,,,,
MP301,sub-total,,,,,,,,
MP301,VAT on Services,,,,,,,,
MP301,Total large household bill:,,,,,,,,
MP301,% increase/-decrease,,,,,,,,
MP301,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
MP301,Rates and services charges:,,,,,,,,
MP301,Property rates,,,,,,,,
MP301,Electricity: Basic levy,,,,,,,,
MP301,Electricity: Consumption,,,,,,,,
MP301,Water: Basic levy,,,,,,,,
MP301,Water: Consumption,,,,,,,,
MP301,Sanitation,,,,,,,,
MP301,Refuse removal,,,,,,,,
MP301,Other,,,,,,,,
MP301,sub-total,,,,,,,,
MP301,VAT on Services,,,,,,,,
MP301,Total large household bill:,,,,,,,,
MP301,% increase/-decrease,,,,,,,,
MP302,Monthly Account for Household - Middle Income Range,,,,,,,,
MP302,Rates and services charges:,,,,,,,,
MP302,Property rates,,,,,,,,
MP302,Electricity: Basic levy,,,,,,,,
MP302,Electricity: Consumption,,,,,,,,
MP302,Water: Basic levy,,,,,,,,
MP302,Water: Consumption,,,,,,,,
MP302,Sanitation,,,,,,,,
MP302,Refuse removal,,,,,,,,
MP302,Other,,,,,,,,
MP302,sub-total,,,,,,,,
MP302,VAT on Services,,,,,,,,
MP302,Total large household bill:,,,,,,,,
MP302,% increase/-decrease,,,,,,,,
MP302,Monthly Account for Household - Affordable Range,,,,,,,,
MP302,Rates and services charges:,,,,,,,,
MP302,Property rates,,,,,,,,
MP302,Electricity: Basic levy,,,,,,,,
MP302,Electricity: Consumption,,,,,,,,
MP302,Water: Basic levy,,,,,,,,
MP302,Water: Consumption,,,,,,,,
MP302,Sanitation,,,,,,,,
MP302,Refuse removal,,,,,,,,
MP302,Other,,,,,,,,
MP302,sub-total,,,,,,,,
MP302,VAT on Services,,,,,,,,
MP302,Total large household bill:,,,,,,,,
MP302,% increase/-decrease,,,,,,,,
MP302,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
MP302,Rates and services charges:,,,,,,,,
MP302,Property rates,,,,,,,,
MP302,Electricity: Basic levy,,,,,,,,
MP302,Electricity: Consumption,,,,,,,,
MP302,Water: Basic levy,,,,,,,,
MP302,Water: Consumption,,,,,,,,
MP302,Sanitation,,,,,,,,
MP302,Refuse removal,,,,,,,,
MP302,Other,,,,,,,,
MP302,sub-total,,,,,,,,
MP302,VAT on Services,,,,,,,,
MP302,Total large household bill:,,,,,,,,
MP302,% increase/-decrease,,,,,,,,
MP303,Monthly Account for Household - Middle Income Range,,,,,,,,
MP303,Rates and services charges:,,,,,,,,
MP303,Property rates,,,,,,425.00 ,447.10 ,470.35 
MP303,Electricity: Basic levy,,,,,,118.64 ,124.81 ,131.30 
MP303,Electricity: Consumption,,,,,,361.83 ,380.65 ,400.44 
MP303,Water: Basic levy,,,,,,20.46 ,21.52 ,22.64 
MP303,Water: Consumption,,,,,,250.00 ,263.00 ,276.68 
MP303,Sanitation,,,,,,148.00 ,155.70 ,163.79 
MP303,Refuse removal,,,,,,95.00 ,99.94 ,105.14 
MP303,Other,,,,,,,,
MP303,sub-total,,,,,,"1,418.93 ","1,492.71 ","1,570.34 "
MP303,VAT on Services,,,,,,,,
MP303,Total large household bill:,,,,,,"1,418.93 ","1,492.71 ","1,570.34 "
MP303,% increase/-decrease,,,,,,,5.20 ,5.20 
MP303,Monthly Account for Household - Affordable Range,,,,,,,,
MP303,Rates and services charges:,,,,,,,,
MP303,Property rates,,,,,,,,
MP303,Electricity: Basic levy,,,,,,,,
MP303,Electricity: Consumption,,,,,,,,
MP303,Water: Basic levy,,,,,,,,
MP303,Water: Consumption,,,,,,,,
MP303,Sanitation,,,,,,,,
MP303,Refuse removal,,,,,,,,
MP303,Other,,,,,,,,
MP303,sub-total,,,,,,,,
MP303,VAT on Services,,,,,,,,
MP303,Total large household bill:,,,,,,,,
MP303,% increase/-decrease,,,,,,,,
MP303,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
MP303,Rates and services charges:,,,,,,,,
MP303,Property rates,,,,,,,,
MP303,Electricity: Basic levy,,,,,,,,
